timestamp;tag;duration;nvidia_gpu_0
1724160968.5784395;load_csv;0.24057483673095703;1370
1724160998.8259523;load_json;0.7325081825256348;4793
1724161029.5688472;load_hdf;3.7614784240722656;24792
1724161063.3686984;save_csv;0.3386402130126953;1804
1724161093.7073522;save_json;0.15620088577270508;873
1724161123.877536;save_hdf;0.060761213302612305;0
1724161184.0593345;isna;0.004964590072631836;0
1724161214.080355;dropna;0.03255772590637207;171
1724161244.1275623;fillna;0.04065871238708496;140
1724161274.1712465;replace;0.0059969425201416016;0
1724161304.4045246;drop;0.007052183151245117;0
1724161334.4203827;groupby;0.0020427703857421875;0
1724161394.4658988;concat_dataframes;0.010047197341918945;0
1724161424.493224;sort;0.017991304397583008;115
1724161454.5276566;merge;0.11667656898498535;509
1724161514.7871182;count;0.029050350189208984;0
1724161544.8168435;sum;0.0010752677917480469;0
1724161574.8275366;mean;0.0020411014556884766;0
1724161604.8406856;min;0.001056671142578125;0
1724161634.8512006;max;0.0009942054748535156;0
1724161664.8625798;unique;0.0020668506622314453;0
1724161694.8680396;load_csv;0.15420174598693848;631
1724161725.0356934;load_json;0.6764447689056396;5178
1724161755.7272742;load_hdf;0.7290942668914795;3713
1724161786.479571;save_csv;0.32123804092407227;1507
1724161816.802287;save_json;0.11504483222961426;930
1724161846.9199154;save_hdf;0.04529714584350586;0
1724161907.159479;isna;0.0039708614349365234;0
1724161937.1672473;dropna;0.032006263732910156;113
1724161967.2017336;fillna;0.03821539878845215;0
1724161997.2438283;replace;0.0019867420196533203;0
1724162027.3413699;drop;0.0020134449005126953;0
1724162057.351507;groupby;0.0010142326354980469;0
1724162117.3641095;concat_dataframes;0.005044698715209961;0
1724162147.3860624;sort;0.005015850067138672;0
1724162177.3969822;merge;0.038047075271606445;209
1724162237.5072753;count;0.01111912727355957;0
1724162267.534143;sum;0.0010724067687988281;0
1724162297.539513;mean;0.001020669937133789;0
1724162327.548028;min;0.000989675521850586;0
1724162357.5594568;max;0.0010442733764648438;0
1724162387.562765;unique;0.001031637191772461;0
1724162417.5719073;load_csv;0.05145001411437988;131
1724162447.631055;load_json;0.49922990798950195;2220
1724162478.138331;load_hdf;0.1108856201171875;149
1724162508.271518;save_csv;0.15274953842163086;588
1724162538.4331262;save_json;0.08530521392822266;0
1724162568.5235093;save_hdf;0.04597330093383789;0
1724162628.6326983;isna;0.004022359848022461;0
1724162658.637991;dropna;0.01107931137084961;0
1724165004.852168;fillna;0.01708054542541504;655
1724165034.8763146;replace;0.001979351043701172;0
1724165065.0507286;drop;0.013016700744628906;0
1724165095.0658147;groupby;0.001077890396118164;0
1724165155.0848436;concat_dataframes;0.004041194915771484;0
1724165185.1009264;sort;0.011049509048461914;0
1724165215.118998;merge;0.09656810760498047;1461
1724165275.3448603;count;0.017050504684448242;0
1724165305.3641677;sum;0.0019741058349609375;0
1724165335.3808641;mean;0.0009913444519042969;0
1724165365.3851826;min;0.0020232200622558594;0
1724165395.394754;max;0.0009846687316894531;0
1724165425.4087245;unique;0.0030066967010498047;0
1724165455.4236588;load_csv;0.1203145980834961;305
1724165485.5483255;load_json;0.5237271785736084;2499
1724165516.0769565;load_hdf;0.12111783027648926;668
1724165546.220071;save_csv;0.2888185977935791;2340
1724165576.520105;save_json;0.10762476921081543;630
1724165606.6387136;save_hdf;0.05671358108520508;713
1724165666.8308463;isna;0.0039958953857421875;0
1724165696.8510854;dropna;0.03482365608215332;758
1724165726.898941;fillna;0.022129535675048828;0
1724165756.9292438;replace;0.008343935012817383;0
1724165787.0958915;drop;0.004624128341674805;0
1724165817.1062357;groupby;0.0010001659393310547;0
1724165877.1385098;concat_dataframes;0.010571002960205078;759
1724165907.1579785;sort;0.006987810134887695;0
1724165937.1751652;merge;0.06648993492126465;628
1724165997.3456104;count;0.03361368179321289;0
1724166027.3915055;sum;0.0027005672454833984;0
1724166057.4003956;mean;0.0014238357543945312;0
1724166087.4146445;min;0.0010099411010742188;0
1724166117.419126;max;0.0020117759704589844;0
1724166147.4405634;unique;0.002894878387451172;0
1724166177.451998;load_csv;0.1095890998840332;660
1724166207.5693715;load_json;0.8230440616607666;5574
1724166238.4089587;load_hdf;0.3864259719848633;2338
1724166268.8229527;save_csv;0.35868096351623535;2841
1724166299.1856928;save_json;0.10398173332214355;701
1724166329.2938418;save_hdf;0.08527731895446777;623
1724166389.460837;isna;0.0036122798919677734;0
1724166419.4750373;dropna;0.022178173065185547;0
1724166449.503573;fillna;0.0221407413482666;629
1724166479.5381272;replace;0.005016326904296875;0
1724166509.711229;drop;0.0075228214263916016;0
1724166539.734775;groupby;0.002000570297241211;0
1724166599.7540717;concat_dataframes;0.007924556732177734;0
1724166629.7718484;sort;0.006972074508666992;667
1724166659.7960012;merge;0.3673391342163086;2735
1724166720.262097;count;0.019778013229370117;0
1724166750.2889152;sum;0.0009953975677490234;0
1724166780.2986767;mean;0.0009982585906982422;0
1724166810.3047035;min;0.001005411148071289;0
1724166840.3147976;max;0.0015273094177246094;0
1724166870.3246348;unique;0.0020017623901367188;0
1724166900.3410456;load_csv;0.08111786842346191;1586
1724166930.437261;load_json;0.543870210647583;5754
1724166960.9933975;load_hdf;0.06294870376586914;1570
1724166991.086629;save_csv;0.3013930320739746;4650
1724167021.3895547;save_json;0.12712883949279785;752
1724167051.5232966;save_hdf;0.040082693099975586;705
1724167111.725249;isna;0.004543781280517578;0
1724167141.7446685;dropna;0.020017385482788086;0
1724167171.7829642;fillna;0.02864980697631836;0
1724167201.8168602;replace;0.003000497817993164;0
