timestamp;tag;duration;nvidia_gpu_0
1725618612.142667;load_csv_with_numpy;0.30532026290893555;2064
1725618612.4488838;load_csv_with_numpy;0.014015436172485352;0
1725618612.4639;load_csv_with_numpy;0.015056371688842773;0
1725618612.47996;load_csv_with_numpy;0.015030145645141602;0
1725618612.5025146;load_csv_with_numpy;0.02412724494934082;234
1725618612.5296485;load_csv_with_numpy;0.016022920608520508;0
1725618612.5487862;load_csv_with_numpy;0.015022516250610352;0
1725618612.5648086;load_csv_with_numpy;0.01583099365234375;0
1725618612.5806396;load_csv_with_numpy;0.016129493713378906;0
1725618612.5987785;load_csv_with_numpy;0.0179598331451416;442
