timestamp;tag;duration;nvidia_gpu_0
1724227380.3708405;load_csv;1.5259928703308105;25781
1724227411.899816;load_json;9.756834506988525;91105
1724227451.6965125;load_hdf;5.473047256469727;40352
1724227487.2258708;save_csv;1.7455527782440186;13137
1724227518.9782434;save_json;0.898705244064331;5041
1724227549.8817048;save_hdf;0.5772197246551514;3019
1724227611.3496764;isna;0.02305912971496582;0
1724227641.3772933;dropna;0.046553611755371094;0
1724227671.4385726;fillna;0.059043169021606445;0
1724227701.5053825;replace;0.044946908950805664;787
1724227762.451003;drop;0.009002447128295898;0
1724227792.481089;groupby;0.001989603042602539;0
1724227822.4965672;concat_dataframes;0.017113208770751953;0
1724227852.536451;sort;0.024027109146118164;0
1724227882.573002;merge;0.29864501953125;1641
1724227943.8647196;count;0.03402590751647949;0
1724227973.905052;sum;0.0010063648223876953;0
1724228003.9203105;mean;0.0029265880584716797;0
1724228033.9371529;min;0.0009944438934326172;0
1724228063.9410105;max;0.0010242462158203125;0
1724228093.9481804;unique;0.016628026962280273;0
1724228123.9767118;load_csv;0.8963918685913086;5880
1724228154.9006379;load_json;9.67603611946106;103297
1724228194.5986745;load_hdf;1.1836590766906738;12398
1724228225.8417099;save_csv;1.697831153869629;12686
1724228257.5485764;save_json;0.8908970355987549;5963
1724228288.4452262;save_hdf;0.5849292278289795;4094
1724228350.6060941;isna;0.016992807388305664;0
1724228380.624605;dropna;0.03933358192443848;585
1724228410.672083;fillna;0.0630183219909668;590
1724228440.7509463;replace;0.034020185470581055;0
1724228501.7553413;drop;0.007981538772583008;0
1724228531.7701712;groupby;0.0009772777557373047;0
1724228561.7787905;concat_dataframes;0.014022350311279297;0
1724228591.806799;sort;0.021065235137939453;0
1724228621.8403296;merge;0.34511232376098633;2477
1724228683.1522894;count;0.06901288032531738;620
1724228713.2326996;sum;0.0040149688720703125;0
1724228743.249047;mean;0.0030100345611572266;0
1724228773.2696958;min;0.007967233657836914;0
1724228803.2807763;max;0.006995201110839844;0
1724228833.2888796;unique;0.010080099105834961;0
1724228863.3066828;load_csv;1.623394250869751;10709
1724228894.9598155;load_json;14.381430864334106;155503
1724228939.3616126;load_hdf;1.2478878498077393;7876
1724228970.6640413;save_csv;3.3232967853546143;19014
1724229003.993379;save_json;1.2606291770935059;6700
1724229035.265042;save_hdf;0.82639479637146;5354
1724229097.9383106;isna;0.0559842586517334;0
1724229127.9989142;dropna;0.11406397819519043;579
1724229158.127264;fillna;0.13806819915771484;1088
1724229188.2868664;replace;0.08800625801086426;642
1724229249.9775488;drop;0.027000904083251953;0
1724229280.0199137;groupby;0.001979351043701172;0
1724229310.0357924;concat_dataframes;0.03699755668640137;483
1724229340.092486;sort;0.06404972076416016;0
1724229370.1698418;merge;0.728813886642456;3948
1724229432.4593885;count;0.10701513290405273;537
1724229462.5820794;sum;0.0030612945556640625;0
1724229492.5944192;mean;0.0060117244720458984;0
1724229522.604087;min;0.0009834766387939453;0
1724229552.6108842;max;0.006994009017944336;0
1724229582.6279795;unique;0.015175104141235352;0
1724229612.6507497;load_csv;1.7630455493927002;10310
1724229644.450991;load_json;13.173681020736694;84588
1724229687.652817;load_hdf;0.4600026607513428;3441
1724229718.1687222;save_csv;3.6478233337402344;55066
1724229751.8249555;save_json;1.2389254570007324;6719
1724229783.0806901;save_hdf;0.9897074699401855;13869
1724229845.8861613;isna;0.04206538200378418;0
1724229875.9303358;dropna;0.09497904777526855;640
1724229906.0497026;fillna;0.13994193077087402;1161
1724229936.213153;replace;0.08112835884094238;573
1724229998.0998616;drop;0.01599860191345215;602
1724230028.134485;groupby;0.0029866695404052734;0
1724230058.1471827;concat_dataframes;0.025002241134643555;0
1724230088.197957;sort;0.06600141525268555;549
1724230118.2903023;merge;0.7802178859710693;4342
1724230180.975232;count;0.0900275707244873;614
1724230211.0813537;sum;0.0019867420196533203;0
1724230241.0985024;mean;0.0020618438720703125;0
1724230271.1060207;min;0.0020487308502197266;0
1724230301.119416;max;0.002099275588989258;0
1724230331.1284068;unique;0.017116546630859375;0
1724230361.155611;load_csv;1.7185280323028564;11212
1724230392.9030087;load_json;14.075633525848389;115767
1724230437.0149941;load_hdf;1.3386571407318115;10936
1724230468.414996;save_csv;3.580840587615967;45523
1724230502.0108614;save_json;1.2451038360595703;8269
1724230533.267642;save_hdf;0.9122614860534668;5572
1724230596.142902;isna;0.026998281478881836;0
1724230626.1798103;dropna;0.09402060508728027;636
1724230656.303076;fillna;0.12900328636169434;1174
1724230686.4553459;replace;0.10706591606140137;579
1724230748.2319963;drop;0.014988422393798828;0
1724230778.2681017;groupby;0.006002902984619141;0
1724230808.2804053;concat_dataframes;0.03502702713012695;643
1724230838.3471644;sort;0.0619969367980957;614
1724230868.4367824;merge;0.5503215789794922;3443
1724230930.7546763;count;0.10807585716247559;515
1724230960.8745003;sum;0.0019996166229248047;0
1724230990.8887727;mean;0.003979206085205078;0
1724231020.9091046;min;0.0009999275207519531;0
1724231050.9117346;max;0.0009784698486328125;0
1724231080.9160182;unique;0.014037132263183594;0
1724231110.9394052;load_csv;1.5120480060577393;9029
1724231142.4711087;load_json;14.773026943206787;87306
1724231187.2735097;load_hdf;0.6616089344024658;4188
1724231218.0780277;save_csv;3.5682990550994873;22132
1724231251.6643288;save_json;1.2162415981292725;5875
1724231282.884871;save_hdf;2.015465259552002;10165
1724231346.637602;isna;0.054998159408569336;400
1724231376.695396;dropna;0.11907315254211426;902
1724231406.8357275;fillna;0.12506961822509766;393
1724231436.9804766;replace;0.07398629188537598;611
