timestamp;tag;duration;nvidia_gpu_0
1725289447.9564354;load_csv;0.07799649238586426;308
1725289478.0472076;save_csv;0.27106308937072754;1436
1725289508.3316748;load_json;0.5413551330566406;3124
1725289538.8899546;save_json;0.22097277641296387;1516
1725289569.1172419;load_hdf;2.9812569618225098;22939
1725289602.1295044;save_hdf;0.08527112007141113;896
1725289632.221872;preprocess_data;0.22697091102600098;3030
1725289662.4642117;calculate_sum;0.005023479461669922;123
1725289692.4787135;calculate_mean;0.005944728851318359;0
1725289722.4943957;calculate_min;0.005014896392822266;0
1725289752.51409;calculate_max;0.0056896209716796875;0
1725289782.5217626;unique;0.014001846313476562;0
1725289812.5420058;load_csv;0.1643524169921875;577
1725289842.7185118;save_csv;0.27134108543395996;1052
1725289873.0046453;load_json;0.7880067825317383;4470
1725289903.7993197;save_json;0.22307419776916504;753
1725289934.0383854;load_hdf;0.0650780200958252;0
1725289964.1365633;save_hdf;0.04300665855407715;0
1725289994.1831005;preprocess_data;0.19396615028381348;1093
1725290024.3863208;calculate_sum;0.004081010818481445;0
1725290054.403765;calculate_mean;0.006100177764892578;0
1725290084.4227715;calculate_min;0.004000425338745117;0
1725290114.4388504;calculate_max;0.004003047943115234;0
1725290144.451704;unique;0.015018463134765625;0
1725290174.4719026;load_csv;0.11899471282958984;305
1725290204.6031418;save_csv;0.24606585502624512;739
1725290234.8519757;load_json;0.4869089126586914;2495
1725290265.3514676;save_json;0.25365376472473145;1530
1725290295.6143644;load_hdf;0.0550694465637207;143
1725290325.7071972;save_hdf;0.06365060806274414;296
1725290355.787249;preprocess_data;0.20609378814697266;618
1725290385.999221;calculate_sum;0.005074501037597656;104
1725290416.0069127;calculate_mean;0.006012439727783203;0
1725290446.0172946;calculate_min;0.003989458084106445;0
1725290476.0373743;calculate_max;0.003002643585205078;0
1725290506.0502203;unique;0.018028736114501953;0
1725290536.0772388;load_csv;0.1379842758178711;436
1725290566.2275555;save_csv;0.23906779289245605;880
1725290596.4735012;load_json;0.5650687217712402;3482
1725290627.0555966;save_json;0.21407151222229004;1033
1725290657.27711;load_hdf;0.055008888244628906;258
1725290687.3716457;save_hdf;0.08741593360900879;605
1725290717.4637454;preprocess_data;0.19698810577392578;2911
1725290747.6740904;calculate_sum;0.003977060317993164;0
1725290777.6944788;calculate_mean;0.0049860477447509766;0
1725290807.7103117;calculate_min;0.004992961883544922;106
1725290837.731091;calculate_max;0.004070281982421875;0
1725290867.7507977;unique;0.013018369674682617;0
1725290897.7685888;load_csv;0.1360635757446289;296
1725290927.9187315;save_csv;0.24197936058044434;1213
1725290958.1707716;load_json;0.5939731597900391;6906
1725290988.7793846;save_json;0.23306822776794434;1476
1725291019.0311718;load_hdf;0.05198812484741211;280
1725291049.1168056;save_hdf;0.0536041259765625;0
1725291079.1833665;preprocess_data;0.19499802589416504;810
1725291109.3884432;calculate_sum;0.005049467086791992;0
1725291139.4036248;calculate_mean;0.0051004886627197266;0
1725291169.420231;calculate_min;0.0050029754638671875;0
1725291199.4409442;calculate_max;0.0070803165435791016;0
1725291229.4567194;unique;0.01607680320739746;0
1725291259.4809263;load_csv;0.10506510734558105;133
1725291289.6019545;save_csv;0.5651447772979736;3508
1725291320.1734803;load_json;0.5370714664459229;2223
1725291350.7287855;save_json;0.48887133598327637;2137
1725291381.2207417;load_hdf;0.056969642639160156;0
1725291411.3063142;save_hdf;0.19473576545715332;1306
1725291441.5175962;preprocess_data;0.20001697540283203;1292
1725291471.7256253;calculate_sum;0.006009101867675781;0
1725291501.7363987;calculate_mean;0.005080223083496094;0
1725291531.7435777;calculate_min;0.00410151481628418;0
1725291561.7533972;calculate_max;0.004049062728881836;111
1725291591.764429;unique;0.015071868896484375;0
1725291621.7894673;load_csv;0.11506438255310059;575
1725291651.9121087;save_csv;0.2340681552886963;1227
1725291682.149787;load_json;0.567878007888794;2197
1725291712.732396;save_json;0.49770331382751465;2039
1725291743.235183;load_hdf;0.04809689521789551;0
1725291773.3172956;save_hdf;0.11825346946716309;337
1725291803.441135;preprocess_data;0.20806407928466797;781
1725291833.6529887;calculate_sum;0.004070758819580078;0
1725291863.6605086;calculate_mean;0.005020618438720703;0
1725291893.6804566;calculate_min;0.005084991455078125;0
1725291923.6898077;calculate_max;0.004049539566040039;0
1725291953.7003767;unique;0.014972925186157227;0
1725291983.7339761;load_csv;0.1120002269744873;151
1725292013.8506176;save_csv;0.25135326385498047;1099
1725292044.1084418;load_json;0.5460677146911621;3586
1725292074.6621048;save_json;0.2581517696380615;1561
1725292104.9356115;load_hdf;0.06003236770629883;0
1725292135.043144;save_hdf;0.2583746910095215;3005
1725292165.315719;preprocess_data;0.21999597549438477;1389
1725292195.5487244;calculate_sum;0.002013683319091797;0
1725292225.551761;calculate_mean;0.0070073604583740234;0
1725292255.5619504;calculate_min;0.004981279373168945;0
1725292285.567467;calculate_max;0.005005598068237305;0
1725292315.586873;unique;0.013013362884521484;620
1725292345.6010046;load_csv;0.13601016998291016;303
1725292375.7478628;save_csv;0.3260161876678467;1943
1725292406.0897532;load_json;0.6950538158416748;4470
1725292436.7898452;save_json;0.2680673599243164;1183
1725292467.064495;load_hdf;0.3773181438446045;2545
1725292497.4579148;save_hdf;0.026582002639770508;0
1725292527.497472;preprocess_data;0.11397528648376465;784
1725292557.6137586;calculate_sum;0.001973867416381836;0
1725292587.6226583;calculate_mean;0.0019965171813964844;0
1725292617.6397285;calculate_min;0.0020830631256103516;0
1725292647.6539898;calculate_max;0.0019996166229248047;0
1725292677.669686;unique;0.006075382232666016;0
1725292707.686517;load_csv;0.054003000259399414;1674
1725292737.7488854;save_csv;0.15501141548156738;701
1725292767.9054294;load_json;0.5140085220336914;3691
1725292798.42569;save_json;0.10000038146972656;515
1725292828.5367608;load_hdf;0.10457468032836914;665
1725292858.670974;save_hdf;0.022023916244506836;0
1725292888.6945918;preprocess_data;0.11129140853881836;157
1725292918.808159;calculate_sum;0.002000093460083008;0
1725292948.817947;calculate_mean;0.0030531883239746094;0
1725292978.8352218;calculate_min;0.0010111331939697266;0
1725293008.847973;calculate_max;0.003098011016845703;0
1725293038.8555515;unique;0.0050334930419921875;0
